Seq	SIMBAD_ID	M	eM1	eM2	R	eR1	eR2	Teff	eTeff1	eTeff2	L	eL1	eL2	Meta	eMeta1	eMeta2	logg	elogg1	elogg2	rho	erho1	erho2	cutoff	class	type	pla	catalog	e_M	e_R	e_Teff	e_L	mode
9402	EPIC220456374	1.09	0.072	0.072	9.841	0.206	0.206	4602.0	7.0	7.0	39.1	1.7	1.7	-0.0534	0.0074	0.0074	2.423	0.022	0.022	0.00114	0.00010	0.00010	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9403	EPIC212420881	0.934	0.05	0.05	5.359	0.09	0.09	5115.0	25.0	25.0	17.71	0.69	0.69	-1.1517	0.0151	0.0151	2.917	0.054	0.054	0.00607	0.00045	0.00045	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9404	EPIC203550449	0.682	0.075	0.075	12.132	0.447	0.447	4434.0	15.0	15.0	51.3	3.8	3.8	-0.307	0.0172	0.0172	2.2	0.041	0.041	0.000382	0.000060	0.000060	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9405	EPIC211751400	0.944	0.378	0.378	15.908	2.035	2.035	4358.0	6.0	6.0	112.0	8.4	7.4	-0.0773	0.0079	0.0079	2.044	0.022	0.022	0.00023	0.00013	0.00013	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9406	EPIC220285233	1.17	0.051	0.051	5.135	0.071	0.071	4714.0	10.0	10.0	11.73	0.34	0.34	0.259	0.009	0.009	3.017	0.024	0.024	0.00864	0.00052	0.00052	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9407	EPIC247386830	1.25	0.08	0.08	7.742	0.157	0.157	4956.0	17.0	17.0	32.6	1.4	1.4	-0.4398	0.0122	0.0122	2.993	0.037	0.037	0.00269	0.00024	0.00024	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9408	EPIC206060923	1.499	0.138	0.138	18.386	0.55	0.55	4341.0	6.0	6.0	108.2	6.5	6.5	-0.2873	0.0084	0.0084	1.937	0.024	0.024	0.000241	0.000031	0.000031	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9409	EPIC212447861	0.952	0.161	0.161	9.882	0.544	0.544	5097.0	20.0	20.0	59.4	6.6	6.6	-1.1098	0.013	0.013	2.266	0.048	0.048	0.00099	0.00023	0.00023	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9410	EPIC246436559	0.999	0.035	0.035	4.318	0.049	0.049	4874.0	9.0	9.0	9.48	0.23	0.23	-0.387	0.0076	0.0076	3.106	0.026	0.026	0.01241	0.00061	0.00061	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9411	EPIC220158154	1.076	0.185	0.185	18.604	1.02	1.02	4339.0	6.0	6.0	111	12	12	-0.3796	0.0087	0.0087	1.917	0.025	0.025	0.000167	0.000040	0.000040	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9412	EPIC212587659	1.065	0.079	0.079	8.39	0.2	0.2	4641.0	8.0	8.0	27.43	1.5	1.59	-0.3866	0.0086	0.0086	2.521	0.027	0.027	0.00180	0.00019	0.00019	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9413	EPIC211637875	1.377	0.077	0.077	4.9	0.087	0.087	5036.0	10.0	10.0	20.02	0.61	0.61	-0.0944	0.0069	0.0069	3.224	0.023	0.023	0.01170	0.00090	0.00090	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9414	EPIC210691891	0.936	0.067	0.067	9.087	0.215	0.215	4818.0	10.0	10.0	40.1	1.9	1.9	-0.7201	0.0085	0.0085	2.341	0.03	0.03	0.00125	0.00013	0.00013	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9415	EPIC212577231	0.985	0.061	0.061	7.505	0.15	0.15	4780.0	16.0	16.0	26.5	1.1	1.1	-0.4947	0.0139	0.0139	2.675	0.04	0.04	0.00233	0.00020	0.00020	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9416	EPIC204072612	1.195	0.137	0.137	9.587	0.366	0.366	4475.0	6.0	6.0	33.2	2.5	2.5	0.2931	0.0069	0.0069	2.469	0.018	0.018	0.00136	0.00022	0.00022	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9417	EPIC211008530	1.302	0.129	0.129	10.548	0.331	0.331	4704.0	8.0	8.0	48.88	2.64	2.39	-0.1861	0.0075	0.0075	2.477	0.023	0.023	0.00111	0.00015	0.00015	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9418	EPIC248794795	0.897	0.066	0.066	5.999	0.144	0.144	4880.0	11.0	11.0	26.14	1.01	1.31	-0.6273	0.0088	0.0088	2.82	0.03	0.03	0.00415	0.00043	0.00043	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9419	EPIC246255775	1.378	0.202	0.202	12.64	0.589	0.589	4526.0	7.0	7.0	60.4	5.6	5.6	0.0411	0.0073	0.0073	2.384	0.021	0.021	0.00068	0.00014	0.00014	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9420	EPIC211089826	0.903	0.276	0.276	12.51	1.21	1.21	4618.0	8.0	8.0	81.5	5.8	6.24	-0.384	0.0082	0.0082	2.259	0.025	0.025	0.00046	0.00019	0.00019	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9421	EPIC245932106	0.964	0.029	0.029	5.26	0.051	0.051	4828.0	10.0	10.0	16.44	0.58	0.46	-0.5722	0.0081	0.0081	2.979	0.028	0.028	0.00662	0.00028	0.00028	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9422	EPIC220245148	0.9	0.07	0.07	5.48	0.137	0.137	4780.0	11.0	11.0	14.12	0.72	0.72	-0.3582	0.0096	0.0096	2.92	0.029	0.029	0.00547	0.00059	0.00059	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9423	EPIC225004269	1.235	0.19	0.19	11.934	0.588	0.588	4673.0	8.0	8.0	66.16	3.6	3.5	-0.0951	0.0074	0.0074	2.363	0.022	0.022	0.00073	0.00016	0.00016	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9424	EPIC248652894	1.14	0.069	0.069	5.325	0.103	0.103	4799.0	10.0	10.0	13.55	0.54	0.54	0.0117	0.0085	0.0085	2.997	0.025	0.025	0.00755	0.00063	0.00063	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9425	EPIC212481725	0.998	0.033	0.033	4.628	0.051	0.051	4773.0	13.0	13.0	10.44	0.39	0.478	-0.1941	0.0111	0.0111	3.028	0.031	0.031	0.01007	0.00047	0.00047	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9426	EPIC210607672	1.351	0.169	0.169	11.088	0.448	0.448	4735.0	8.0	8.0	55.7	4.5	4.5	-0.1994	0.0075	0.0075	2.545	0.023	0.023	0.00099	0.00017	0.00017	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9427	EPIC206188223	1.099	0.059	0.059	4.611	0.08	0.08	4885.0	9.0	9.0	10.91	0.39	0.39	-0.1783	0.0072	0.0072	3.123	0.024	0.024	0.01121	0.00084	0.00084	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9428	EPIC245960662	1.094	0.098	0.098	10.038	0.288	0.288	4453.0	6.0	6.0	35.7	2.1	2.1	0.2398	0.0071	0.0071	2.423	0.019	0.019	0.00108	0.00013	0.00013	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9429	EPIC206211295	1.036	0.067	0.067	3.906	0.08	0.08	4981.0	11.0	11.0	8.46	0.35	0.35	-0.3417	0.0078	0.0078	3.248	0.027	0.027	0.0174	0.0016	0.0016	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9430	EPIC212653935	1.156	0.253	0.253	14.331	1.015	1.015	4581.0	9.0	9.0	81	12	12	-0.488	0.0092	0.0092	2.243	0.028	0.028	0.00039	0.00012	0.00012	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9431	EPIC211840467	0.984	0.046	0.046	5.257	0.079	0.079	4890.0	9.0	9.0	15.09	0.49	0.55	-0.2875	0.0074	0.0074	3.035	0.025	0.025	0.00677	0.00044	0.00044	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9432	EPIC246425494	1.051	0.071	0.071	8.76	0.197	0.197	4628.0	7.0	7.0	31.7	1.4	1.4	-0.0124	0.0073	0.0073	2.595	0.021	0.021	0.00156	0.00015	0.00015	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9433	EPIC205908296	0.899	0.064	0.064	8.306	0.188	0.188	4779.0	9.0	9.0	32.4	1.5	1.5	-0.5408	0.0082	0.0082	2.463	0.027	0.027	0.00157	0.00015	0.00015	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9434	EPIC212698471	0.975	0.125	0.125	14.215	0.589	0.589	4584.0	12.0	12.0	78.49	7.46	9.01	-0.6778	0.0126	0.0126	2.008	0.037	0.037	0.000339	0.000061	0.000061	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9435	EPIC212470781	1.381	0.121	0.121	11.373	0.319	0.319	4860.0	9.0	9.0	65.0	3.7	3.7	-0.3455	0.0076	0.0076	2.464	0.025	0.025	0.00094	0.00011	0.00011	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9436	EPIC248863335	1.01	0.025	0.025	4.403	0.036	0.036	4790.0	13.0	13.0	9.19	0.18	0.18	0.0546	0.0107	0.0107	3.073	0.029	0.029	0.01183	0.00041	0.00041	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9437	EPIC210378867	1.324	0.116	0.116	8.142	0.228	0.228	4854.0	9.0	9.0	33.2	1.9	1.9	-0.196	0.0073	0.0073	2.721	0.024	0.024	0.00245	0.00030	0.00030	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9438	EPIC212389209	0.919	0.105	0.105	9.386	0.344	0.344	4678.0	8.0	8.0	38.0	2.8	2.8	-0.4512	0.0082	0.0082	2.49	0.026	0.026	0.00111	0.00018	0.00018	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9439	EPIC201832269	1.101	0.092	0.092	6.647	0.177	0.177	4901.0	10.0	10.0	22.17	0.82	0.82	-0.4496	0.0077	0.0077	2.8	0.027	0.027	0.00375	0.00043	0.00043	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9440	EPIC212483392	0.913	0.036	0.036	8.275	0.105	0.105	4676.0	12.0	12.0	29.49	0.81	0.81	-0.5251	0.0114	0.0114	2.565	0.034	0.034	0.001611	0.000088	0.000088	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9441	EPIC211926218	1.293	0.095	0.095	22.872	0.552	0.552	4455.0	7.0	7.0	205.3	19.7	17.3	-0.2177	0.008	0.008	1.865	0.023	0.023	0.000108	0.000011	0.000011	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9442	EPIC201573709	1.1	0.127	0.127	6.824	0.251	0.251	4794.0	9.0	9.0	22.2	1.6	1.6	-0.2542	0.0082	0.0082	2.846	0.026	0.026	0.00346	0.00055	0.00055	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9443	EPIC220612173	1.059	0.113	0.113	8.702	0.297	0.297	4702.0	8.0	8.0	33.3	2.3	2.3	-0.4363	0.0081	0.0081	2.53	0.026	0.026	0.00161	0.00024	0.00024	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9444	EPIC211496891	1.287	0.146	0.146	9.843	0.361	0.361	4700.0	8.0	8.0	42.6	3.1	3.1	-0.1259	0.0074	0.0074	2.551	0.023	0.023	0.00135	0.00021	0.00021	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9445	EPIC212458977	0.97	0.059	0.059	5.458	0.106	0.106	4783.0	11.0	11.0	14.05	0.56	0.56	-0.3779	0.0098	0.0098	2.903	0.03	0.03	0.00597	0.00050	0.00050	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9446	EPIC246110453	1.358	0.116	0.116	6.547	0.178	0.178	4982.0	11.0	11.0	22.31	0.95	0.88	-0.4685	0.0078	0.0078	2.918	0.027	0.027	0.00484	0.00057	0.00057	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9447	EPIC212551026	0.987	0.122	0.122	12.119	0.489	0.489	4501.0	9.0	9.0	54.3	4.4	4.4	-0.3958	0.0106	0.0106	2.155	0.03	0.03	0.000555	0.000096	0.000096	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9448	EPIC212640969	1.159	0.183	0.183	12.321	0.618	0.618	4809.0	18.0	18.0	73.1	7.4	7.4	-0.7333	0.015	0.015	2.361	0.045	0.045	0.00062	0.00014	0.00014	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9449	EPIC203663084	1.203	0.159	0.159	8.904	0.378	0.378	4671.0	8.0	8.0	34.0	2.9	2.9	-0.0637	0.0073	0.0073	2.611	0.022	0.022	0.00170	0.00031	0.00031	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9450	EPIC206320258	1.147	0.039	0.039	8.378	0.092	0.092	4587.0	7.0	7.0	28.00	0.64	0.64	0.1124	0.0071	0.0071	2.592	0.02	0.02	0.001950	0.000092	0.000092	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9451	EPIC212087428	1.554	0.209	0.209	14.012	0.613	0.613	4428.0	6.0	6.0	68.0	6.0	6.0	0.1153	0.0073	0.0073	2.326	0.02	0.02	0.00056	0.00011	0.00011	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9452	EPIC201930481	1.355	0.074	0.074	5.587	0.098	0.098	4974.0	30.0	30.0	16.1	0.52	0.5	-0.1583	0.0139	0.0139	3.118	0.039	0.039	0.00777	0.00059	0.00059	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9453	EPIC248716630	0.925	0.051	0.051	6.076	0.107	0.107	4828.0	18.0	18.0	18.07	0.69	0.69	-0.6211	0.0146	0.0146	2.748	0.043	0.043	0.00412	0.00031	0.00031	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9454	EPIC220245840	0.868	0.128	0.128	10.516	0.489	0.489	4907.0	12.0	12.0	57.8	5.4	5.4	-1.3957	0.0101	0.0101	2.27	0.041	0.041	0.00075	0.00015	0.00015	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9455	EPIC220551063	1.002	0.049	0.049	6.195	0.097	0.097	4686.0	12.0	12.0	16.67	0.55	0.55	-0.1973	0.0115	0.0115	2.75	0.032	0.032	0.00421	0.00029	0.00029	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9456	EPIC210654947	1.449	0.188	0.188	11.76	0.493	0.493	4751.0	9.0	9.0	53.92	2.61	2.35	-0.3593	0.0078	0.0078	2.304	0.025	0.025	0.00089	0.00016	0.00016	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9457	EPIC211567552	1.372	0.164	0.164	7.686	0.295	0.295	4708.0	7.0	7.0	24.3	0.89	0.8	0.0991	0.0069	0.0069	2.745	0.02	0.02	0.00302	0.00050	0.00050	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9458	EPIC212434734	0.867	0.057	0.057	8.31	0.176	0.176	4684.0	9.0	9.0	29.9	1.3	1.3	-0.5519	0.0084	0.0084	2.454	0.027	0.027	0.00151	0.00014	0.00014	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9459	EPIC210799994	1.053	0.171	0.171	9.193	0.479	0.479	4810.0	9.0	9.0	40.8	4.3	4.3	-0.3939	0.0078	0.0078	2.475	0.026	0.026	0.00136	0.00031	0.00031	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9460	EPIC228720152	0.855	0.126	0.126	7.075	0.335	0.335	4591.0	7.0	7.0	20.0	1.9	1.9	0.0033	0.0073	0.0073	2.671	0.021	0.021	0.00241	0.00049	0.00049	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9461	EPIC248873982	0.987	0.058	0.058	8.734	0.166	0.166	4676.0	9.0	9.0	32.9	1.3	1.3	-0.506	0.0086	0.0086	2.478	0.028	0.028	0.00148	0.00012	0.00012	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9462	EPIC220362185	0.986	0.049	0.049	3.847	0.061	0.061	4820.0	10.0	10.0	0.1282	0.0163	0.0107	-0.1581	0.0082	0.0082	3.216	0.025	0.025	0.0173	0.0012	0.0012	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9463	EPIC212172970	1.093	0.115	0.115	12.974	0.438	0.438	4492.0	7.0	7.0	61.7	4.2	4.2	-0.0321	0.0075	0.0075	2.277	0.021	0.021	0.000500	0.000073	0.000073	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9464	EPIC212547486	0.949	0.053	0.053	8.319	0.149	0.149	4639.0	15.0	15.0	28.9	1.1	1.1	-0.464	0.0149	0.0149	2.464	0.04	0.04	0.00165	0.00013	0.00013	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9465	EPIC206051624	0.977	0.064	0.064	6.402	0.136	0.136	4852.0	12.0	12.0	20.46	0.89	0.89	-0.3891	0.01	0.01	2.827	0.031	0.031	0.00372	0.00034	0.00034	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9466	EPIC220471410	0.97	0.028	0.028	4.601	0.044	0.044	4826.0	11.0	11.0	10.35	0.22	0.22	-0.3487	0.009	0.009	3.116	0.028	0.028	0.00996	0.00041	0.00041	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9467	EPIC248566168	1.131	0.08	0.08	7.59	0.173	0.173	4568.0	6.0	6.0	24.81	1.14	0.81	0.2196	0.0069	0.0069	2.651	0.019	0.019	0.00259	0.00025	0.00025	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9468	EPIC212603562	1.15	0.086	0.086	8.318	0.198	0.198	4592.0	11.0	11.0	27.7	1.3	1.3	0.1038	0.0114	0.0114	2.65	0.028	0.028	0.00200	0.00021	0.00021	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9469	EPIC212606550	1.111	0.092	0.092	7.328	0.194	0.194	4738.0	10.0	10.0	24.4	1.3	1.3	-0.2287	0.0087	0.0087	2.719	0.026	0.026	0.00282	0.00032	0.00032	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9470	EPIC212527274	0.807	0.104	0.104	13.708	0.561	0.561	4463.0	9.0	9.0	67.2	5.5	5.5	-0.4361	0.0108	0.0108	1.999	0.031	0.031	0.000313	0.000056	0.000056	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9471	EPIC206155723	1.05	0.055	0.055	6.74	0.116	0.116	4625.0	7.0	7.0	18.73	0.65	0.65	-0.0146	0.0073	0.0073	2.828	0.021	0.021	0.00343	0.00025	0.00025	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9472	EPIC248830789	0.76	0.198	0.198	11.436	0.953	0.953	4609.0	11.0	11.0	53.2	8.9	8.9	-0.6621	0.012	0.012	2.149	0.036	0.036	0.00051	0.00018	0.00018	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9473	EPIC246378399	1.21	0.07	0.07	9.034	0.169	0.169	4606.0	7.0	7.0	33.1	1.3	1.3	0.0267	0.0072	0.0072	2.565	0.021	0.021	0.00164	0.00013	0.00013	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9474	EPIC211518350	1.308	0.061	0.061	8.743	0.131	0.131	4784.0	8.0	8.0	36.1	1.1	1.1	-0.1621	0.0073	0.0073	2.541	0.023	0.023	0.00196	0.00013	0.00013	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9475	EPIC203510479	1.551	0.121	0.121	12.584	0.311	0.311	4527.0	10.0	10.0	59.9	3.0	3.0	-0.0286	0.0108	0.0108	2.382	0.028	0.028	0.000778	0.000084	0.000084	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9476	EPIC246451384	0.978	0.092	0.092	11.116	0.337	0.337	4480.0	7.0	7.0	44.8	2.7	2.7	-0.2495	0.0086	0.0086	2.25	0.025	0.025	0.000712	0.000093	0.000093	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9477	EPIC248431208	0.988	0.076	0.076	8.374	0.204	0.204	4760.0	13.0	13.0	32.4	1.6	1.6	-0.358	0.0116	0.0116	2.584	0.034	0.034	0.00168	0.00018	0.00018	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9478	EPIC212561502	1.037	0.064	0.064	5.907	0.115	0.115	4801.0	15.0	15.0	16.70	0.68	0.68	-0.4266	0.0127	0.0127	2.948	0.037	0.037	0.00503	0.00043	0.00043	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9479	EPIC246046283	1.086	0.036	0.036	5.51	0.059	0.059	4693.0	7.0	7.0	17.45	1.89	1.64	0.1117	0.0069	0.0069	2.92	0.02	0.02	0.00649	0.00030	0.00030	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9480	EPIC246305680	1.251	0.029	0.029	5.763	0.044	0.044	4921.0	15.0	15.0	17.55	0.34	0.34	-0.2554	0.0109	0.0109	2.913	0.033	0.033	0.00654	0.00021	0.00021	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9481	EPIC212531988	0.957	0.157	0.157	15.216	0.8	0.8	4650.0	20.0	20.0	146.4	22.6	16.2	-0.8693	0.0195	0.0195	2.045	0.073	0.073	0.000272	0.000062	0.000062	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9482	EPIC246179797	0.693	0.216	0.216	9.843	0.976	0.976	4649.0	9.0	9.0	40.8	8.1	8.1	-0.6037	0.0088	0.0088	2.322	0.029	0.029	0.00073	0.00031	0.00031	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9483	EPIC206029401	1.196	0.084	0.084	5.841	0.13	0.13	4965.0	10.0	10.0	18.68	0.84	0.84	-0.4393	0.0076	0.0076	2.913	0.027	0.027	0.00600	0.00058	0.00058	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9484	EPIC245966858	0.844	0.1	0.1	8.323	0.32	0.32	4709.0	8.0	8.0	30.7	2.4	2.4	-0.4198	0.0081	0.0081	2.589	0.026	0.026	0.00146	0.00024	0.00024	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9485	EPIC203486964	0.922	0.145	0.145	12.949	0.657	0.657	4412.0	12.0	12.0	57.2	5.8	5.8	-0.1992	0.014	0.014	2.218	0.034	0.034	0.000425	0.000093	0.000093	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9486	EPIC246386748	1.281	0.083	0.083	9.877	0.205	0.205	4646.0	7.0	7.0	41.0	1.7	1.7	0.0181	0.0072	0.0072	2.585	0.021	0.021	0.00133	0.00012	0.00012	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9487	EPIC212697502	0.981	0.082	0.082	4.875	0.13	0.13	4863.0	9.0	9.0	11.97	0.64	0.64	-0.1383	0.0071	0.0071	3.066	0.023	0.023	0.00847	0.00098	0.00098	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9488	EPIC247434435	1.022	0.077	0.077	6.408	0.155	0.155	4820.0	11.0	11.0	19.97	0.98	0.98	-0.27	0.0095	0.0095	2.787	0.029	0.029	0.00388	0.00041	0.00041	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9489	EPIC206489458	1.153	0.095	0.095	6.575	0.173	0.173	4568.0	6.0	6.0	16.96	0.90	0.90	0.2629	0.0068	0.0068	2.766	0.019	0.019	0.00406	0.00046	0.00046	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9490	EPIC210973587	1.344	0.101	0.101	10.573	0.262	0.262	4625.0	7.0	7.0	48.68	2.62	2.27	0.0288	0.0072	0.0072	2.466	0.021	0.021	0.00114	0.00012	0.00012	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9491	EPIC212099724	1.139	0.042	0.042	10.307	0.124	0.124	4661.0	8.0	8.0	42.1	2.11	2.02	-0.229	0.0077	0.0077	2.469	0.024	0.024	0.001040	0.000054	0.000054	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9492	EPIC246317556	0.993	0.041	0.041	5.437	0.073	0.073	4920.0	17.0	17.0	15.61	0.47	0.47	-0.6696	0.0133	0.0133	2.87	0.042	0.042	0.00618	0.00036	0.00036	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9493	EPIC206457928	1.127	0.111	0.111	6.044	0.189	0.189	4826.0	14.0	14.0	17.9	1.1	1.1	-0.1692	0.0114	0.0114	2.874	0.032	0.032	0.00510	0.00069	0.00069	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9494	EPIC220253210	0.911	0.172	0.172	11.362	0.68	0.68	5025.0	17.0	17.0	74.2	8.9	8.9	-1.8604	0.0124	0.0124	2.431	0.055	0.055	0.00062	0.00016	0.00016	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9495	EPIC206141983	1.188	0.066	0.066	4.213	0.074	0.074	4781.0	8.0	8.0	8.36	0.30	0.30	0.1792	0.0066	0.0066	3.203	0.02	0.02	0.0159	0.0012	0.0012	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9496	EPIC212483607	0.978	0.042	0.042	4.431	0.061	0.061	4817.0	14.0	14.0	9.52	0.28	0.28	-0.3488	0.0116	0.0116	3.108	0.034	0.034	0.01124	0.00067	0.00067	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9497	EPIC246416729	1.214	0.156	0.156	8.742	0.359	0.359	4656.0	7.0	7.0	32.4	2.7	2.7	-0.0067	0.0072	0.0072	2.605	0.021	0.021	0.00182	0.00032	0.00032	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9498	EPIC211693102	1.255	0.062	0.062	9.259	0.146	0.146	4598.0	7.0	7.0	34.5	1.1	1.1	0.1199	0.0071	0.0071	2.552	0.02	0.02	0.00158	0.00011	0.00011	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
9499	EPIC201655159	0.97	0.048	0.048	5.61	0.089	0.089	4643.0	7.0	7.0	13.18	0.43	0.43	0.0977	0.007	0.007	2.861	0.02	0.02	0.00549	0.00038	0.00038	NA	RGB	NA	NA	Schonhut-Stasik24	NA	NA	NA	NA	A
